0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,4.16666666666667
16,4.16666666666667
17,4.16666666666667
18,4.16666666666667
19,4.16666666666667
20,4.16666666666667
21,4.16666666666667
22,4.16666666666667
23,4.16666666666667
24,4.16666666666667
25,4.16666666666667
26,4.16666666666667
27,4.16666666666667
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,4.16666666666667
56,4.16666666666667
57,4.16666666666667
58,4.16666666666667
59,4.16666666666667
60,4.16666666666667
61,8.88888888888889
62,8.88888888888889
63,8.88888888888889
64,8.88888888888889
65,8.88888888888889
66,8.88888888888889
67,8.88888888888889
68,8.88888888888889
69,8.88888888888889
70,8.88888888888889
71,8.88888888888889
72,8.88888888888889
73,8.88888888888889
74,8.88888888888889
75,8.88888888888889
76,8.88888888888889
77,8.88888888888889
78,8.88888888888889
79,8.88888888888889
80,8.88888888888889
81,8.88888888888889
82,8.88888888888889
83,8.88888888888889
84,8.88888888888889
85,8.88888888888889
86,8.88888888888889
87,8.88888888888889
88,8.88888888888889
89,8.88888888888889
90,8.88888888888889
91,8.88888888888889
92,8.88888888888889
93,8.88888888888889
94,8.88888888888889
95,8.88888888888889
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,4.16666666666667
124,4.16666666666667
125,4.16666666666667
126,4.16666666666667
127,4.16666666666667
128,4.16666666666667
129,4.16666666666667
130,4.16666666666667
131,4.16666666666667
132,4.16666666666667
133,4.16666666666667
134,9.72222222222222
135,9.72222222222222
136,9.72222222222222
137,9.72222222222222
138,9.72222222222222
139,9.72222222222222
140,9.72222222222222
141,9.72222222222222
142,9.72222222222222
143,13.8888888888889
144,13.8888888888889
145,13.8888888888889
146,13.8888888888889
147,13.8888888888889
148,13.8888888888889
149,13.8888888888889
150,13.8888888888889
151,13.8888888888889
152,13.8888888888889
153,13.8888888888889
154,13.8888888888889
155,13.8888888888889
156,13.8888888888889
157,13.8888888888889
158,13.8888888888889
159,13.8888888888889
160,13.8888888888889
161,13.8888888888889
162,13.8888888888889
163,9.72222222222222
164,9.72222222222222
165,9.72222222222222
166,9.72222222222222
167,9.72222222222222
168,9.72222222222222
169,9.72222222222222
170,9.72222222222222
171,9.72222222222222
172,9.72222222222222
173,9.72222222222222
174,9.72222222222222
175,9.72222222222222
176,9.72222222222222
177,9.72222222222222
178,9.72222222222222
179,9.72222222222222
180,9.72222222222222
181,9.72222222222222
182,9.72222222222222
183,9.72222222222222
184,9.72222222222222
185,9.72222222222222
186,9.72222222222222
187,9.72222222222222
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,4.16666666666667
211,4.16666666666667
212,4.16666666666667
213,4.16666666666667
214,4.16666666666667
215,4.16666666666667
216,4.16666666666667
217,4.16666666666667
218,4.16666666666667
219,4.16666666666667
220,4.16666666666667
221,4.16666666666667
222,4.16666666666667
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,4.16666666666667
251,4.16666666666667
252,4.16666666666667
253,4.16666666666667
254,4.16666666666667
255,4.16666666666667
256,8.88888888888889
257,8.88888888888889
258,8.88888888888889
259,8.88888888888889
260,8.88888888888889
261,8.88888888888889
262,8.88888888888889
263,8.88888888888889
264,8.88888888888889
265,8.88888888888889
266,8.88888888888889
267,8.88888888888889
268,8.88888888888889
269,8.88888888888889
270,8.88888888888889
271,8.88888888888889
272,8.88888888888889
273,8.88888888888889
274,8.88888888888889
275,8.88888888888889
276,8.88888888888889
277,8.88888888888889
278,8.88888888888889
279,8.88888888888889
280,8.88888888888889
281,8.88888888888889
282,8.88888888888889
283,8.88888888888889
284,8.88888888888889
285,8.88888888888889
286,8.88888888888889
287,8.88888888888889
288,8.88888888888889
289,8.88888888888889
290,8.88888888888889
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,4.16666666666667
319,4.16666666666667
320,4.16666666666667
321,4.16666666666667
322,4.16666666666667
323,4.16666666666667
324,4.16666666666667
325,4.16666666666667
326,4.16666666666667
327,4.16666666666667
328,4.16666666666667
329,9.72222222222222
330,9.72222222222222
331,9.72222222222222
332,9.72222222222222
333,9.72222222222222
334,9.72222222222222
335,9.72222222222222
336,9.72222222222222
337,9.72222222222222
338,13.8888888888889
339,13.8888888888889
340,13.8888888888889
341,13.8888888888889
342,13.8888888888889
343,13.8888888888889
344,13.8888888888889
345,13.8888888888889
346,13.8888888888889
347,13.8888888888889
348,13.8888888888889
349,13.8888888888889
350,13.8888888888889
351,13.8888888888889
352,13.8888888888889
353,13.8888888888889
354,13.8888888888889
355,13.8888888888889
356,13.8888888888889
357,13.8888888888889
358,9.72222222222222
359,9.72222222222222
360,9.72222222222222
361,9.72222222222222
362,9.72222222222222
363,9.72222222222222
364,9.72222222222222
365,9.72222222222222
366,9.72222222222222
367,9.72222222222222
368,9.72222222222222
369,9.72222222222222
370,9.72222222222222
371,9.72222222222222
372,9.72222222222222
373,9.72222222222222
374,9.72222222222222
375,9.72222222222222
376,9.72222222222222
377,9.72222222222222
378,9.72222222222222
379,9.72222222222222
380,9.72222222222222
381,9.72222222222222
382,9.72222222222222
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,4.16666666666667
406,4.16666666666667
407,4.16666666666667
408,4.16666666666667
409,4.16666666666667
